Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-1909.878	-2098.887	189.0094	2.061334	0.5046811	0.6555477
6	-1922.007	-2110.928	188.9214	2.184307	0.5046811	0.5528796
12	-1910.47	-2098.726	188.2564	1.462274	0.3562076	2.034749
18	-1907.271	-2095.727	188.4559	1.547305	0.3468773	1.856373
24	-1901.175	-2087.943	186.7678	3.385414	0.550093	0.09104712
30	-1904.376	-2091.331	186.9552	3.282007	0.5923766	0.1095008
36	-1909.339	-2096.105	186.7664	3.345382	0.6043591	0.09559191
42	-1903.023	-2090.219	187.1966	3.233173	0.4919569	0.1146165
48	-1901.526	-2088.52	186.9932	3.300572	0.5459994	0.107628
54	-1901.139	-2087.996	186.8576	3.252327	0.6355389	0.1007848
60	-1904.121	-2092.329	188.2079	1.67867	0.2292845	2.123384
66	-1903.074	-2091.326	188.2518	1.721888	0.2701735	1.995153
72	-1895.101	-2083.296	188.1948	1.649383	0.3370706	1.978141
78	-1890.857	-2079.084	188.2277	1.547372	0.4475466	1.878678
84	-1879.057	-2067.416	188.3596	1.413792	0.4802955	1.840809
90	-1893.64	-2082.668	189.028	1.630626	0.4802955	1.172824
96	-1903.938	-2092.9	188.9626	1.753126	0.4754435	1.129625
102	-1893.771	-2082.654	188.8826	1.542289	0.4754435	1.372386
108	-1903.38	-2092.371	188.9912	1.664332	0.454669	1.213669
114	-1905.894	-2093.61	187.7163	2.89239	0.5688024	0.1746052
120	-1905.758	-2094.454	188.6966	1.540315	0.5445972	1.430809
126	-1900.491	-2089.084	188.5934	1.513087	0.5076633	1.572802
132	-1905.278	-2094.074	188.7967	1.698292	0.5521543	1.213532
138	-1910.277	-2099.016	188.7394	1.704112	0.4966525	1.32921
144	-1912.381	-2101.211	188.8302	1.645552	0.5809405	1.192708
150	-1911.858	-2100.997	189.1381	1.782172	0.3833051	1.097891
156	-1914.782	-2103.802	189.0201	1.785487	0.4577404	1.075492
162	-1911.559	-2100.542	188.9831	1.711339	0.4576842	1.175631
168	-1908.468	-2096.68	188.2119	1.585098	0.582437	1.711552
174	-1925.523	-2113.886	188.3631	2.643768	0.4983357	0.2972214
180	-1927.813	-2116.405	188.5918	2.531018	0.4654865	0.3528452
186	-1913.504	-2101.66	188.156	2.587731	0.6643521	0.2865068
192	-1915.245	-2103.346	188.1012	2.752748	0.5219044	0.2332391
198	-1901.553	-2089.508	187.9553	2.775241	0.573156	0.2154218
204	-1909.168	-2098.127	188.9594	1.902762	0.6202007	0.7153357
210	-1910.504	-2099.272	188.7688	1.968866	0.6831359	0.773676
216	-1904.248	-2093.088	188.8402	1.954723	0.6632864	0.7277609
222	-1897.266	-2086.252	188.9863	1.980979	0.5448638	0.7265979
228	-1900.806	-2089.661	188.855	1.886885	0.6251219	0.8697335
234	-1902.905	-2091.771	188.8656	1.753559	0.6251219	1.001742
240	-1909.182	-2098.097	188.9152	2.128988	0.5374638	0.5885827
246	-1910.984	-2099.763	188.7787	2.003852	0.7113252	0.6304717
252	-1910.293	-2099.212	188.9188	2.108738	0.5505605	0.5752017
258	-1906.165	-2094.98	188.8152	2.097674	0.6301907	0.5649288
264	-1908.058	-2097.04	188.9817	1.917113	0.603699	0.6930186
270	-1918.592	-2107.745	189.1534	2.154579	0.3941743	0.5101172
276	-1929.062	-2118.026	188.9641	2.179025	0.4833829	0.4603941
282	-1914.5	-2103.319	188.8194	2.289733	0.5015983	0.4434805
288	-1907.331	-2095.954	188.6232	2.275462	0.6395667	0.436166
294	-1902.671	-2091.768	189.097	2.324506	0.3328066	0.4237757
300	-1906.948	-2095.682	188.7343	2.389227	0.4923962	0.4403678
306	-1895.876	-2084.498	188.6221	2.430733	0.4927866	0.3277848
